episode,type,ground,size,armor,value,xmove,ymove,xaccel,yaccel,xcaccel,ycaccel,xrev,yrev,animate,shapebank,egraphic0,launchtype,enemydie,tur0
1,689,1,1,2,0,0,2,0,0,0,0,0,0,2,8,79,0,0,59
1,690,1,1,0,10018,0,0,0,0,0,0,0,0,1,20,85,0,0,0
1,691,1,0,2,5,0,2,0,0,0,0,0,0,0,4,83,0,0,0
1,692,1,0,2,5,0,3,0,0,0,0,0,0,0,4,84,0,0,0
1,693,1,0,2,5,0,4,0,0,0,0,0,0,0,4,103,0,0,0
1,694,1,0,2,5,0,5,0,0,0,0,0,0,0,4,122,0,0,0
1,695,1,1,0,10024,0,0,0,0,0,0,0,0,1,20,123,0,0,0
1,696,1,1,0,0,0,0,0,0,0,0,0,0,0,9,197,0,0,136
1,697,1,1,0,0,0,0,0,0,0,0,0,0,0,9,197,0,0,136
1,698,1,1,255,0,0,0,0,0,0,0,0,0,0,9,197,709,0,0
1,699,1,1,255,0,0,0,0,0,0,0,0,0,0,9,197,0,0,0
1,700,1,1,10,50,0,3,0,0,0,0,0,0,1,5,169,0,0,0
1,701,1,1,20,100,0,2,0,0,0,0,0,0,1,5,167,0,0,0
1,702,1,1,10,20,0,2,0,0,0,0,0,0,0,15,276,0,0,0
1,703,1,1,20,75,0,2,0,0,0,0,0,0,0,15,245,0,0,0
1,704,1,1,5,25,0,2,0,0,0,0,0,0,0,15,207,0,0,0
1,705,1,1,10,50,0,2,0,0,0,0,0,0,0,15,169,0,0,0
1,706,1,1,18,200,0,2,0,0,0,0,0,0,0,15,278,710,0,0
1,707,1,1,30,100,0,2,0,0,0,0,0,0,0,15,283,0,0,133
1,708,1,1,40,150,0,2,0,0,0,0,0,0,0,15,281,533,0,0
1,709,1,1,30,100,0,5,0,0,0,0,0,0,1,15,115,0,0,0
1,710,1,0,5,10,0,6,0,0,0,0,0,0,0,15,171,0,0,0
1,711,1,1,0,0,0,0,0,0,0,0,0,0,0,15,121,0,0,0
1,712,1,1,0,0,0,0,0,0,0,0,0,0,0,15,123,0,0,0
1,713,1,1,255,0,0,4,0,0,0,0,0,0,0,15,13,0,0,0
1,714,1,1,255,0,0,4,0,0,0,0,0,0,0,15,15,0,0,0
1,715,1,1,255,0,0,4,0,0,0,0,0,0,0,15,17,0,0,0
1,716,1,1,255,0,0,4,0,0,0,0,0,0,0,15,51,0,0,0
1,717,1,1,255,0,0,4,0,0,0,0,0,0,0,15,53,0,0,0
1,718,1,1,255,0,0,4,0,0,0,0,0,0,0,15,55,0,0,0
1,719,1,1,255,0,0,4,0,0,0,0,0,0,0,15,89,0,0,0
1,720,1,1,255,0,0,4,0,0,0,0,0,0,0,15,91,0,0,0
1,721,1,1,255,0,0,4,0,0,0,0,0,0,0,15,93,0,0,0
1,722,1,1,255,0,0,0,0,0,0,0,0,0,0,15,161,0,0,0
1,723,1,1,255,0,0,0,0,0,0,0,0,0,0,15,163,0,0,0
1,724,1,1,255,0,0,0,0,0,0,0,0,0,0,15,199,0,0,0
1,725,1,1,255,0,0,0,0,0,0,0,0,0,0,15,237,0,0,0
1,726,1,1,255,0,0,0,0,0,0,0,0,0,0,15,238,0,0,0
1,727,1,1,255,0,0,0,0,0,0,0,0,0,0,15,165,0,0,0
1,728,1,1,255,0,0,0,0,0,0,0,0,0,0,15,167,0,0,0
1,729,1,1,255,0,0,0,0,0,0,0,0,0,0,15,205,0,0,0
1,730,1,1,255,0,0,0,0,0,0,0,0,0,0,15,242,0,0,0
1,731,1,1,255,0,0,0,0,0,0,0,0,0,0,15,243,0,0,0
1,732,1,1,50,0,0,0,0,0,0,0,0,0,2,15,153,0,0,150
1,733,1,1,50,0,0,0,0,0,0,0,0,0,2,15,191,0,0,150
1,734,1,1,255,0,0,0,0,0,0,0,0,0,0,15,195,0,0,0
1,735,1,1,60,0,0,0,0,0,0,0,0,0,0,19,156,0,0,133
1,736,1,1,60,0,0,0,0,0,0,0,0,0,0,19,164,0,0,133
1,737,1,1,60,0,0,0,0,0,0,0,0,0,2,19,191,703,0,0
1,738,1,1,60,0,0,0,0,0,0,0,0,0,2,19,193,703,0,0
1,739,0,1,0,0,0,0,0,0,0,0,0,0,1,12,165,0,0,0
1,740,0,1,0,0,0,0,0,0,0,0,0,0,1,12,167,0,0,0
1,741,0,1,0,0,0,0,0,0,0,0,0,0,1,12,169,0,0,0
1,742,0,1,0,0,0,0,0,0,0,0,0,0,1,12,203,0,0,0
1,743,0,1,0,0,0,0,0,0,0,0,0,0,1,12,205,0,0,0
1,744,0,1,0,0,0,0,0,0,0,0,0,0,1,12,207,0,0,0
1,745,0,1,10,50,0,0,0,0,0,0,0,0,1,14,43,0,0,0
1,746,0,1,10,0,0,0,0,0,0,0,0,0,0,14,45,0,0,0
1,747,0,1,10,0,0,0,0,0,0,0,0,0,1,14,5,0,0,0
1,748,0,1,10,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0
1,749,0,1,12,25,0,0,0,0,0,0,0,0,2,14,77,0,0,110
1,750,0,1,6,10,0,0,0,0,0,0,0,0,0,14,1,0,0,0
1,751,0,1,15,50,0,0,0,0,0,0,0,0,2,14,83,0,0,63
1,752,1,0,20,0,4,0,0,0,0,0,0,0,1,14,19,0,0,0
1,753,0,1,20,0,0,0,0,0,0,0,0,0,2,11,229,0,0,0
1,754,0,1,20,50,0,0,0,0,0,0,0,0,2,11,231,752,0,0
1,755,1,0,20,0,-4,0,0,0,0,0,0,0,1,14,19,0,0,0
1,756,0,1,20,50,0,0,0,0,0,0,0,0,2,11,267,755,0,0
1,757,0,1,20,0,0,0,0,0,0,0,0,0,2,11,269,0,0,0
1,758,0,1,20,25,0,0,0,0,0,0,0,0,2,11,153,0,0,0
1,759,0,1,20,0,0,0,0,0,0,0,0,0,2,11,191,0,0,133
1,760,1,1,40,50,0,1,0,0,0,0,0,0,0,14,117,533,0,0
1,761,1,1,40,50,0,1,0,0,0,0,0,0,0,14,117,394,0,0
1,762,1,0,20,0,-3,-3,0,0,0,0,0,0,1,14,19,0,0,0
1,763,0,1,0,0,0,0,0,0,0,0,0,0,2,14,119,762,0,0
1,764,0,1,40,0,0,0,0,0,0,0,0,0,2,14,89,0,0,0
1,765,0,1,40,50,0,0,0,0,0,0,0,0,0,14,127,0,0,0
1,766,0,1,40,50,0,0,0,0,0,0,0,0,2,14,129,0,0,0
1,767,1,0,20,0,3,-3,0,0,0,0,0,0,1,14,19,0,0,0
1,768,0,1,40,0,0,0,0,0,0,0,0,0,2,11,165,0,0,0
1,769,0,1,0,0,0,0,0,0,0,0,0,0,2,11,167,767,0,0
1,770,0,1,40,50,0,0,0,0,0,0,0,0,2,11,203,0,0,0
1,771,0,1,40,50,0,0,0,0,0,0,0,0,0,11,205,0,0,0
1,772,1,1,254,50,0,0,0,0,0,0,0,0,2,14,193,0,0,76
1,773,1,1,254,50,0,0,0,0,0,0,0,0,2,14,195,0,0,76
1,774,1,1,254,50,0,0,0,0,0,0,0,0,2,14,241,0,0,0
1,775,1,1,254,50,0,0,0,0,0,0,0,0,2,14,243,0,0,0
1,776,1,1,10,50,0,0,0,0,0,0,0,0,1,17,89,0,0,132
1,777,1,1,6,25,0,0,0,0,0,0,0,0,0,17,125,0,0,0
1,778,1,1,15,25,0,0,0,0,0,0,0,0,1,11,49,0,0,0
1,779,1,1,255,25,0,0,0,0,0,0,0,0,1,5,277,0,0,0
1,780,1,1,100,150,0,0,0,0,0,0,0,0,0,5,229,0,0,0
1,781,1,1,0,0,0,0,0,0,0,0,0,0,0,5,237,0,0,0
1,782,1,1,100,150,0,0,0,0,0,0,0,0,0,5,267,0,0,0
1,783,1,1,0,0,0,0,0,0,0,0,0,0,0,5,275,0,0,0
1,784,1,1,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0
1,785,1,1,100,150,0,0,0,0,0,0,0,0,0,5,9,0,0,0
1,786,1,1,0,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0
1,787,1,1,100,150,0,0,0,0,0,0,0,0,0,5,47,0,0,0
1,788,1,1,0,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0
1,789,1,1,0,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0
1,790,1,1,20,100,0,0,0,0,0,0,0,0,1,28,1,0,0,0
1,791,1,1,20,0,0,0,0,0,0,0,0,0,1,28,39,0,0,0
1,792,1,1,8,25,3,-3,0,0,0,0,0,0,0,28,12,0,0,0
1,793,1,1,8,25,-3,-3,0,0,0,0,0,0,0,28,50,0,0,0
1,794,1,1,8,25,0,-3,0,0,0,0,0,0,0,28,10,0,0,0
1,795,1,1,8,25,0,1,0,0,0,0,0,0,0,12,284,0,0,131
1,796,1,1,254,50,0,1,0,0,0,0,0,0,0,28,89,0,0,131
1,797,1,1,254,100,0,1,0,0,0,0,0,0,2,28,91,799,0,131
1,798,1,1,254,50,0,1,0,0,0,0,0,0,0,28,93,0,0,131
1,799,1,1,20,25,0,1,92,0,0,0,0,0,1,28,123,0,0,131
1,800,1,1,0,-4,0,1,0,0,0,0,0,0,0,21,89,0,0,0
1,801,1,1,0,-5,0,1,0,0,0,0,0,0,0,21,92,0,0,0
1,802,1,1,2,25,0,0,94,94,2,2,5,5,1,28,153,1,0,0
1,803,1,1,4,40,0,1,0,0,0,0,0,0,1,28,191,3,0,131
1,804,1,0,0,0,0,1,0,0,0,0,0,0,0,28,19,0,0,131
1,805,1,0,0,0,0,1,0,0,0,0,0,0,0,28,38,0,0,131
1,806,1,0,0,0,0,1,0,0,0,0,0,0,0,28,57,0,0,131
1,807,1,1,20,100,0,1,0,0,0,0,0,0,2,28,91,802,0,131
1,808,1,1,20,100,0,1,0,0,0,0,0,0,2,28,91,803,0,131
1,809,1,1,3,0,0,-2,0,0,0,0,0,0,0,11,163,0,0,131
1,810,1,1,254,0,0,2,0,0,0,0,0,0,0,28,8,0,0,0
1,811,1,1,30,50,0,2,0,0,0,0,0,0,0,28,159,812,0,0
1,812,1,0,6,10,0,3,0,0,0,0,0,0,0,28,171,0,0,0
1,813,1,1,10,25,0,-2,0,0,0,0,0,0,0,28,163,0,0,0
1,814,1,1,10,50,0,2,0,0,0,0,0,0,0,28,165,0,0,0
1,815,1,1,20,50,0,1,0,0,0,0,0,0,2,28,197,816,0,0
1,816,1,0,3,10,0,0,0,0,0,0,0,0,1,28,190,4,0,0
1,817,1,1,20,50,0,-2,0,0,0,0,0,0,0,28,161,0,0,0
1,818,1,1,20,50,0,1,0,0,0,0,0,0,0,28,48,0,0,68
1,819,0,1,15,50,0,0,0,0,0,0,0,0,2,29,125,0,0,62
1,820,0,1,15,100,0,0,0,0,0,0,0,0,2,29,153,0,0,70
1,821,0,1,15,50,0,0,0,0,0,0,0,0,2,29,229,0,0,69
1,822,1,1,4,10,0,1,0,0,0,0,0,0,1,9,13,0,0,0
1,823,1,1,0,10027,0,0,0,0,0,0,0,0,1,20,85,0,0,0
1,824,1,1,6,50,0,0,0,0,0,0,0,0,0,10,3,0,825,0
1,825,1,1,10,0,0,0,0,0,1,6,3,0,0,10,3,0,394,12
1,826,1,1,2,0,0,2,0,0,0,0,0,0,0,8,117,0,0,68
1,827,1,1,0,30031,4,1,0,0,4,0,4,0,0,26,267,0,0,0
1,828,1,1,0,30027,4,1,0,0,4,0,4,0,0,26,269,0,0,0
1,829,1,1,0,32101,4,1,0,0,4,0,4,0,0,26,271,0,0,0
1,830,1,1,0,32102,4,1,0,0,4,0,4,0,0,26,273,0,0,0
1,831,1,1,0,32103,4,1,0,0,4,0,4,0,0,26,275,0,0,0
1,832,1,1,0,32104,4,1,0,0,4,0,4,0,0,26,277,0,0,0
1,833,1,1,0,32105,4,1,0,0,4,0,4,0,0,26,121,0,0,0
1,834,1,1,0,32106,4,1,0,0,4,0,4,0,0,26,123,0,0,0
1,835,1,1,250,5000,0,0,0,0,0,0,0,0,2,29,123,836,0,68
1,836,1,1,8,25,0,4,0,0,0,0,0,0,1,11,49,0,0,0
1,837,1,1,50,10,0,0,0,0,0,0,0,0,0,17,1,0,0,0
1,838,0,1,10,75,0,0,0,0,0,0,0,0,2,5,91,839,0,0
1,839,1,0,20,5,-3,3,0,0,0,0,0,0,1,14,19,0,0,0
1,840,0,1,15,75,0,0,0,0,0,0,0,0,2,10,39,841,0,0
1,841,1,1,25,10,4,0,0,0,0,0,0,0,1,5,277,0,0,0
1,842,0,1,6,75,0,0,0,0,0,0,0,0,0,5,89,0,0,0
1,843,1,1,0,10030,0,1,0,0,0,0,0,0,1,20,85,0,0,0
1,844,1,1,20,250,0,0,0,0,0,0,0,0,0,23,271,0,0,72
1,845,1,1,10,0,0,0,0,0,0,0,0,0,0,17,15,0,503,0
1,846,1,1,10,50,0,0,0,0,0,0,0,0,0,17,17,850,0,0
1,847,1,1,10,100,0,0,0,0,0,0,0,0,0,17,53,0,0,0
1,848,1,1,20,2000,0,0,0,0,0,0,0,0,0,17,55,0,0,0
1,849,1,1,255,100,0,0,0,0,0,0,0,0,0,17,1,0,0,0
1,850,1,1,15,0,0,0,0,0,0,0,0,0,1,17,129,4,0,0
2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,254,2250,0,0,0,0,0,0,0,0,2,2,1,2,0,127
2,2,1,1,10,25,0,5,0,0,0,0,0,0,0,10,169,0,0,252
2,3,1,0,2,5,0,0,92,0,0,8,0,0,1,1,171,0,0,0
2,4,1,1,4,25,0,1,0,0,0,0,0,0,1,1,159,0,0,0
2,5,1,1,6,20,0,0,0,0,0,0,0,0,1,1,229,0,0,0
2,6,1,1,6,25,0,0,0,0,0,0,0,0,0,1,85,0,0,0
2,7,1,1,6,25,0,0,0,0,0,0,0,0,0,1,87,0,0,0
2,8,1,1,6,25,0,0,0,0,0,0,0,0,0,1,123,0,0,0
2,9,1,1,6,25,0,0,0,0,0,0,0,0,0,1,125,0,0,0
2,10,1,1,3,15,0,1,0,0,0,0,0,0,1,1,191,0,0,0
2,11,1,1,6,20,0,0,97,97,0,0,0,0,1,1,243,0,0,0
2,12,1,1,3,15,0,1,0,0,0,0,0,0,1,1,205,0,0,0
2,13,1,1,6,25,0,0,0,0,0,0,0,0,0,1,85,0,0,116
2,14,1,1,6,25,0,0,0,0,0,0,0,0,0,1,87,0,0,115
2,15,0,1,10,20,0,0,0,0,0,0,0,0,0,1,91,0,0,2
2,16,1,0,12,5,0,0,0,0,0,8,0,0,1,1,171,0,0,0
2,17,1,1,5,20,0,1,0,0,0,0,0,0,0,1,267,0,0,59
2,18,1,1,50,0,0,0,0,0,16,0,0,0,0,1,7,0,0,0
2,19,1,1,50,0,0,0,0,0,16,0,0,0,0,1,9,0,0,0
2,20,1,1,50,500,0,0,0,0,16,0,0,0,0,1,11,0,0,0
2,21,1,1,50,0,0,0,0,0,-16,0,0,0,0,1,5,0,0,0
2,22,1,1,50,0,0,0,0,0,-16,0,0,0,0,1,3,0,0,0
2,23,1,1,50,500,0,0,0,0,-16,0,0,0,0,1,1,0,0,0
2,24,1,1,2,50,2,2,0,0,10,-20,0,0,0,1,269,0,0,62
2,25,1,1,2,50,-2,2,0,0,-10,-20,0,0,0,1,271,0,0,62
2,26,1,1,4,10,0,0,0,0,0,0,0,0,0,1,49,0,0,125
2,27,1,1,4,10,0,0,0,0,0,0,0,0,0,1,51,0,0,126
2,28,1,1,4,10,0,0,0,0,-12,0,-2,0,0,1,49,0,0,125
2,29,1,1,4,10,0,0,0,0,12,0,2,0,0,1,51,0,0,126
2,30,1,1,6,15,0,0,0,0,0,0,0,0,0,1,89,0,0,0
2,31,1,1,6,25,0,0,0,0,0,0,0,0,0,1,127,0,0,0
2,32,0,1,6,2,0,0,0,0,0,0,0,0,0,1,273,0,0,0
2,33,0,1,6,2,0,0,0,0,0,0,0,0,0,1,275,0,0,0
2,34,0,1,6,2,0,0,0,0,0,0,0,0,0,1,277,0,0,0
2,35,0,1,6,2,0,0,0,0,0,0,0,0,0,1,279,0,0,0
2,36,0,1,6,2,0,0,0,0,0,0,0,0,0,1,281,0,0,0
2,37,0,1,6,2,0,0,0,0,0,0,0,0,0,1,283,0,0,0
2,38,0,1,6,2,0,0,0,0,0,0,0,0,0,1,245,0,0,0
2,39,0,1,6,2,0,0,0,0,0,0,0,0,0,1,207,0,0,0
2,40,0,1,10,10,0,0,0,0,0,0,0,0,2,1,153,0,0,59
2,41,0,1,20,100,0,0,0,0,0,0,0,0,0,1,169,0,0,0
2,42,0,1,12,10,0,0,0,0,0,0,0,0,0,1,15,0,0,0
2,43,0,1,12,10,0,0,0,0,0,0,0,0,0,1,17,0,0,0
2,44,0,1,12,10,0,0,0,0,0,0,0,0,0,1,53,0,0,0
2,45,0,1,12,10,0,0,0,0,0,0,0,0,0,1,55,0,0,0
2,46,1,1,254,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0
2,47,1,1,254,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0
2,48,1,1,254,250,0,0,0,0,0,0,0,0,0,2,14,0,0,0
2,49,1,1,254,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0
2,50,1,1,254,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0
2,51,1,1,254,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0
2,52,1,1,254,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0
2,53,1,1,254,1,0,0,0,0,0,0,0,0,2,2,1,3,0,127
2,54,1,1,254,0,0,0,0,0,0,0,0,0,0,2,54,0,0,0
2,55,1,1,254,0,0,0,0,0,0,0,0,0,0,2,56,0,0,0
2,56,1,1,100,0,0,0,0,0,0,0,0,0,0,2,86,0,0,0
2,57,1,1,100,0,0,0,0,0,0,0,0,0,0,2,88,0,0,0
2,58,1,1,254,0,0,0,0,0,0,0,0,0,0,2,90,0,0,0
2,59,1,1,100,0,0,0,0,0,0,0,0,0,0,2,92,0,0,0
2,60,1,1,100,0,0,0,0,0,0,0,0,0,0,2,94,0,0,0
2,61,1,1,0,0,0,0,0,0,0,0,0,0,0,2,124,0,0,0
2,62,1,1,100,0,0,0,0,0,0,0,0,0,0,2,126,0,0,0
2,63,1,1,254,0,0,0,0,0,0,0,0,0,0,2,128,0,0,0
2,64,1,1,100,0,0,0,0,0,0,0,0,0,0,2,130,0,0,0
2,65,1,1,0,0,0,0,0,0,0,0,0,0,0,2,132,0,0,0
2,66,1,1,50,0,0,0,0,0,0,0,0,0,0,2,153,0,0,0
2,67,1,1,50,0,0,0,0,0,0,0,0,0,0,2,155,0,0,0
2,68,1,1,50,0,0,0,0,0,0,0,0,0,0,2,157,0,0,0
2,69,1,1,50,0,0,0,0,0,0,0,0,0,0,2,159,0,0,0
2,70,1,1,50,0,0,0,0,0,0,0,0,0,0,2,191,0,0,0
2,71,1,1,50,0,0,0,0,0,0,0,0,0,0,2,193,0,0,0
2,72,1,1,50,1000,0,0,0,0,0,0,0,0,0,2,195,0,0,0
2,73,1,1,50,0,0,0,0,0,0,0,0,0,0,2,231,0,0,0
2,74,1,1,50,0,0,0,0,0,0,0,0,0,0,2,233,0,0,0
2,75,1,1,50,0,0,0,0,0,0,0,0,0,0,2,235,0,0,0
2,76,1,1,50,0,0,0,0,0,0,0,0,0,0,2,267,0,0,0
2,77,1,1,50,0,0,0,0,0,0,0,0,0,0,2,269,0,0,0
2,78,1,1,50,0,0,0,0,0,0,0,0,0,0,2,271,0,0,0
2,79,1,1,50,1000,0,0,0,0,0,0,0,0,0,2,273,0,0,0
2,80,0,1,20,0,0,0,0,0,0,0,0,0,2,3,39,0,0,0
2,81,0,1,20,0,0,0,0,0,0,0,0,0,2,3,41,0,0,0
2,82,0,1,20,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0
2,83,0,1,20,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0
2,84,0,1,14,0,0,0,0,0,0,0,0,0,2,3,55,0,0,59
2,85,0,1,14,0,0,0,0,0,0,0,0,0,2,3,169,0,0,0
2,86,0,1,14,0,0,0,0,0,0,0,0,0,2,3,207,463,0,0
2,87,0,1,20,0,0,0,0,0,0,0,0,0,0,3,199,0,0,0
2,88,0,1,20,0,0,0,0,0,0,0,0,0,0,3,201,0,0,0
2,89,0,1,20,0,0,0,0,0,0,0,0,0,0,3,161,0,0,0
2,90,0,1,20,0,0,0,0,0,0,0,0,0,0,3,163,0,0,0
2,91,1,1,10,0,4,0,0,0,0,0,0,0,0,4,125,454,502,0
2,92,1,1,254,0,4,0,0,0,0,0,0,0,0,4,127,0,0,0
2,93,1,0,3,0,0,1,0,0,-4,0,-6,0,1,4,19,0,0,0
2,94,1,0,3,0,0,2,0,0,-6,0,0,0,1,4,19,0,0,0
2,95,1,0,3,0,0,3,0,0,-12,0,0,0,1,4,19,0,0,0
2,96,1,0,3,0,0,4,0,0,0,0,0,0,1,4,19,0,0,0
2,97,1,0,3,0,0,3,0,0,12,0,0,0,1,4,19,0,0,0
2,98,1,0,3,0,0,2,0,0,6,0,0,0,1,4,19,0,0,0
2,99,1,0,3,0,0,1,0,0,4,0,6,0,1,4,19,0,0,0
2,100,1,1,10,0,0,1,0,0,0,0,0,0,1,4,153,454,0,0
2,101,1,1,254,0,0,1,0,0,0,0,0,0,1,4,191,0,0,0
2,102,1,1,6,0,0,6,0,0,1,-10,4,0,1,4,267,0,0,0
2,103,1,1,6,0,0,6,0,0,-1,-10,-4,0,1,4,267,0,0,0
2,104,1,1,12,0,0,1,0,0,0,0,0,0,1,4,1,0,508,63
2,105,1,0,3,0,0,1,0,0,-3,0,-8,0,1,4,19,0,0,0
2,106,1,1,200,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0
2,107,1,1,200,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0
2,108,1,1,20,0,0,-8,0,0,4,10,0,0,1,4,115,0,0,0
2,109,1,1,60,0,0,0,0,0,0,0,0,0,1,4,277,0,0,0
2,110,1,1,60,0,0,0,0,0,0,0,0,0,0,4,203,0,0,0
2,111,1,1,0,0,0,0,0,0,0,0,0,0,0,4,241,0,0,0
2,112,1,1,254,0,0,0,0,0,0,0,0,0,0,4,167,0,0,0
2,113,1,1,254,0,0,0,0,0,0,0,0,0,0,4,205,0,0,0
2,114,1,1,0,0,0,0,0,0,0,0,0,0,0,4,243,0,0,0
2,115,1,1,254,0,0,0,0,0,0,0,0,0,0,4,169,0,0,0
2,116,1,1,254,0,0,0,0,0,0,0,0,0,0,4,207,0,0,0
2,117,1,1,0,0,0,0,0,0,0,0,0,0,0,4,245,0,0,0
2,118,1,1,254,0,0,0,0,0,0,0,0,0,0,4,161,0,0,0
2,119,1,1,254,0,0,0,0,0,0,0,0,0,0,4,199,0,0,0
2,120,1,1,0,0,0,0,0,0,0,0,0,0,0,4,237,0,0,0
2,121,0,1,10,5,0,0,0,0,0,0,0,0,0,1,115,0,0,0
2,122,0,1,10,5,0,0,0,0,0,0,0,0,0,1,117,0,0,0
2,123,0,1,10,5,0,0,0,0,0,0,0,0,0,1,77,0,0,0
2,124,0,1,10,5,0,0,0,0,0,0,0,0,0,1,79,0,0,0
2,125,0,1,10,5,0,0,0,0,0,0,0,0,0,1,119,0,0,0
2,126,0,1,10,5,0,0,0,0,0,0,0,0,0,1,121,0,0,0
2,127,0,1,10,5,0,0,0,0,0,0,0,0,0,1,81,0,0,0
2,128,0,1,10,5,0,0,0,0,0,0,0,0,0,1,83,0,0,0
2,129,1,1,25,0,0,1,0,0,0,0,0,0,1,3,51,0,0,134
2,130,1,1,15,0,0,1,0,0,0,0,0,0,1,3,53,0,0,0
2,131,1,1,15,0,0,1,0,0,0,0,0,0,1,3,53,0,0,140
2,132,1,0,5,0,0,1,0,0,0,0,0,0,0,3,152,0,0,0
2,133,1,1,10,0,0,4,0,0,0,0,0,6,1,3,13,0,0,141
2,134,1,1,8,0,0,-5,0,0,0,0,0,0,1,3,237,0,0,135
2,135,1,1,3,0,0,1,0,0,0,0,0,0,0,8,5,0,0,0
2,136,1,1,3,0,0,2,0,0,0,0,0,0,0,8,5,0,0,0
2,137,1,1,3,0,0,3,0,0,0,0,0,0,0,8,5,0,0,0
2,138,1,1,10,0,0,0,0,0,0,0,0,0,0,8,39,0,0,0
2,139,1,1,10,0,0,0,0,0,0,0,0,0,0,8,41,0,0,0
2,140,1,1,10,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0
2,141,1,1,10,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0
2,142,0,1,10,25,0,0,0,0,0,0,0,0,2,7,1,0,0,63
2,143,0,1,15,100,0,0,0,0,0,0,0,0,2,7,39,0,0,144
2,144,1,0,2,5,0,0,0,0,0,0,0,0,2,7,38,0,0,142
2,145,0,1,18,50,0,0,0,0,0,0,0,0,0,7,245,0,0,0
2,146,0,1,18,0,0,0,0,0,0,0,0,0,0,7,283,0,0,0
2,147,1,1,10,25,0,0,0,0,0,0,0,0,1,11,1,0,0,0
2,148,1,1,3,50,2,0,0,0,0,0,0,0,1,11,77,0,0,0
2,149,1,1,254,25,0,0,0,0,0,0,0,0,0,10,1,0,0,0
2,150,1,1,254,25,0,0,0,0,0,0,0,0,0,10,3,0,0,0
2,151,1,1,254,25,0,0,0,0,0,0,0,0,0,10,5,0,0,0
2,152,1,1,254,25,0,0,0,0,0,0,0,0,0,10,7,0,0,0
2,153,0,1,14,50,0,0,0,0,0,0,0,0,2,12,39,0,0,59
2,154,0,1,20,50,0,0,0,0,0,0,0,0,0,12,119,0,0,0
2,155,0,1,20,0,0,0,0,0,0,0,0,0,0,12,121,0,0,0
2,156,0,1,20,0,0,0,0,0,0,0,0,0,0,12,81,0,0,0
2,157,0,1,20,0,0,0,0,0,0,0,0,0,0,12,83,0,0,0
2,158,0,1,20,50,0,0,0,0,0,0,0,0,2,12,43,0,0,0
2,159,0,1,20,0,0,0,0,0,0,0,0,0,2,12,45,0,0,0
2,160,0,1,20,0,0,0,0,0,0,0,0,0,2,12,5,0,0,116
2,161,0,1,20,0,0,0,0,0,0,0,0,0,2,12,7,0,0,0
2,162,0,1,15,25,0,0,0,0,0,0,0,0,2,10,39,0,0,59
2,163,1,1,3,20,0,0,0,0,0,0,0,0,0,10,125,0,0,92
2,164,1,1,4,25,0,0,0,0,0,0,0,0,0,10,11,0,0,8
2,165,1,1,6,40,0,0,0,0,0,0,0,0,0,10,49,0,0,12
2,166,1,1,8,50,0,0,0,0,0,0,0,0,0,10,87,0,0,8
2,167,1,1,10,75,0,0,0,0,0,0,0,0,0,10,3,0,0,100
2,168,1,1,12,50,0,0,0,0,0,0,0,0,0,10,55,0,0,16
2,169,1,1,14,80,0,0,0,0,0,0,0,0,0,10,79,0,0,98
2,170,1,1,15,100,0,0,0,0,0,0,0,0,0,10,53,0,0,100
2,171,0,1,20,75,0,0,0,0,0,0,0,0,2,10,43,0,0,0
2,172,0,1,20,75,0,0,0,0,0,0,0,0,2,10,81,0,0,0
2,173,0,1,20,75,0,0,0,0,0,0,0,0,2,10,119,0,0,24
2,174,1,1,80,0,0,0,0,0,4,0,4,0,0,18,125,0,0,0
2,175,1,1,80,0,0,0,0,0,4,0,4,0,0,18,15,0,0,0
2,176,1,1,80,0,0,0,0,0,4,0,4,0,0,18,13,0,0,0
2,177,1,1,80,0,0,0,0,0,-4,0,-4,0,0,18,125,0,0,0
2,178,1,1,80,0,0,0,0,0,-4,0,-4,0,0,18,15,0,0,0
2,179,1,1,80,0,0,0,0,0,-4,0,-4,0,0,18,13,0,0,0
2,180,1,1,120,250,0,0,0,0,4,0,4,0,1,18,163,0,0,0
2,181,1,1,120,0,0,0,0,0,4,0,4,0,1,18,201,0,0,0
2,182,1,1,120,250,0,0,0,0,-4,0,-4,0,1,18,11,0,0,0
2,183,1,1,120,0,0,0,0,0,-4,0,-4,0,1,18,49,0,0,0
