episode,section,level,time,event_type,d1,d2,d3,d4,d5,d6
3,13,6,4420,15,702,150,0,6,0,0
3,13,6,4420,19,0,-10,0,19,0,0
3,13,6,4420,19,4,2,0,1,0,0
3,13,6,4420,19,-3,2,0,5,0,0
3,13,6,4420,19,-4,2,0,2,0,0
3,13,6,4420,19,3,2,0,6,0,0
3,13,6,4430,15,702,120,0,7,0,0
3,13,6,4430,15,702,150,0,8,0,0
3,13,6,4430,19,4,2,0,3,0,0
3,13,6,4430,19,-4,2,0,7,0,0
3,13,6,4430,19,-4,2,0,4,0,0
3,13,6,4430,19,4,2,0,8,0,0
3,13,6,4440,10,718,138,1,18,-48,0
3,13,6,4440,10,716,90,1,18,-72,0
3,13,6,4440,10,717,114,1,18,-72,0
3,13,6,4440,10,718,138,1,18,-72,0
3,13,6,4440,10,719,90,1,18,0,0
3,13,6,4440,10,720,114,1,18,0,0
3,13,6,4440,10,721,138,1,18,0,0
3,13,6,4440,10,716,90,1,18,-24,0
3,13,6,4440,10,717,114,1,18,-24,0
3,13,6,4440,10,718,138,1,18,-24,0
3,13,6,4440,10,716,90,1,18,-48,0
3,13,6,4440,10,717,114,1,18,-48,0
3,13,6,4440,15,702,120,0,9,0,0
3,13,6,4440,15,702,150,0,10,0,0
3,13,6,4440,19,4,2,0,5,0,0
3,13,6,4440,19,-5,2,0,9,0,0
3,13,6,4440,19,-4,2,0,6,0,0
3,13,6,4440,19,5,2,0,10,0,0
3,13,6,4444,10,718,138,1,18,-72,0
3,13,6,4444,10,716,90,1,18,-72,0
3,13,6,4444,10,717,114,1,18,-72,0
3,13,6,4448,10,715,138,1,18,-72,0
3,13,6,4448,10,713,90,1,18,-72,0
3,13,6,4448,10,714,114,1,18,-72,0
3,13,6,4450,19,4,2,0,7,0,0
3,13,6,4450,19,-4,2,0,8,0,0
3,13,6,4460,19,4,2,0,9,0,0
3,13,6,4460,19,-4,2,0,10,0,0
3,13,6,4500,15,711,200,0,19,40,0
3,13,6,4500,15,712,224,0,19,40,0
3,13,6,4520,19,0,-8,0,19,0,0
3,13,6,4530,6,711,150,-1,17,40,0
3,13,6,4530,6,712,174,-1,17,40,0
3,13,6,4540,15,721,238,0,18,0,0
3,13,6,4540,15,716,190,0,18,-24,0
3,13,6,4540,15,717,214,0,18,-24,0
3,13,6,4540,15,718,238,0,18,-24,0
3,13,6,4540,15,716,190,0,18,-48,0
3,13,6,4540,15,717,214,0,18,-48,0
3,13,6,4540,15,718,238,0,18,-48,0
3,13,6,4540,15,716,190,0,18,-72,0
3,13,6,4540,15,717,214,0,18,-72,0
3,13,6,4540,15,718,238,0,18,-72,0
3,13,6,4540,15,719,190,0,18,0,0
3,13,6,4540,15,720,214,0,18,0,0
3,13,6,4546,15,718,238,0,18,-72,0
3,13,6,4546,15,716,190,0,18,-72,0
3,13,6,4546,15,717,214,0,18,-72,0
3,13,6,4550,7,711,50,0,19,40,0
3,13,6,4550,7,712,74,0,19,40,0
3,13,6,4550,19,0,-10,0,17,0,0
3,13,6,4552,15,715,238,0,18,-72,0
3,13,6,4552,15,713,190,0,18,-72,0
3,13,6,4552,15,714,214,0,18,-72,0
3,13,6,4570,10,721,188,1,18,0,0
3,13,6,4570,10,716,140,1,18,-24,0
3,13,6,4570,10,717,164,1,18,-24,0
3,13,6,4570,10,718,188,1,18,-24,0
3,13,6,4570,10,716,140,1,18,-48,0
3,13,6,4570,10,717,164,1,18,-48,0
3,13,6,4570,10,718,188,1,18,-48,0
3,13,6,4570,10,716,140,1,18,-72,0
3,13,6,4570,10,717,164,1,18,-72,0
3,13,6,4570,10,718,188,1,18,-72,0
3,13,6,4570,10,719,140,1,18,0,0
3,13,6,4570,10,720,164,1,18,0,0
3,13,6,4570,19,0,-8,0,19,0,0
3,13,6,4574,10,716,140,1,18,-72,0
3,13,6,4574,10,717,164,1,18,-72,0
3,13,6,4574,10,718,188,1,18,-72,0
3,13,6,4578,10,713,140,1,18,-72,0
3,13,6,4578,10,714,164,1,18,-72,0
3,13,6,4578,10,715,188,1,18,-72,0
3,13,6,4590,7,719,40,0,18,0,0
3,13,6,4590,7,720,64,0,18,0,0
3,13,6,4590,7,721,88,0,18,0,0
3,13,6,4590,7,716,40,0,18,-24,0
3,13,6,4590,7,717,64,0,18,-24,0
3,13,6,4590,7,718,88,0,18,-24,0
3,13,6,4590,7,716,40,0,18,-48,0
3,13,6,4590,7,717,64,0,18,-48,0
3,13,6,4590,7,718,88,0,18,-48,0
3,13,6,4590,7,716,40,0,18,-72,0
3,13,6,4590,7,717,64,0,18,-72,0
3,13,6,4590,7,718,88,0,18,-72,0
3,13,6,4596,7,716,40,0,18,-72,0
3,13,6,4596,7,717,64,0,18,-72,0
3,13,6,4596,7,718,88,0,18,-72,0
3,13,6,4602,7,713,40,0,18,-72,0
3,13,6,4602,7,714,64,0,18,-72,0
3,13,6,4602,7,715,88,0,18,-72,0
3,13,6,4612,10,699,138,0,0,0,0
3,13,6,4612,10,699,162,0,0,0,0
3,13,6,4640,10,699,138,0,0,0,0
3,13,6,4640,10,699,162,0,0,0,0
3,13,6,4668,6,699,114,0,0,0,0
3,13,6,4668,6,699,186,0,0,0,0
3,13,6,4668,10,696,90,0,0,0,0
3,13,6,4668,10,697,210,0,0,0,0
3,13,6,4680,7,704,100,-2,11,0,0
3,13,6,4680,20,2,0,0,11,0,0
3,13,6,4680,27,4,0,0,11,0,0
3,13,6,4690,7,704,100,-2,12,0,0
3,13,6,4690,20,2,0,0,12,0,0
3,13,6,4690,27,4,0,0,12,0,0
3,13,6,4696,6,699,114,0,0,0,0
3,13,6,4696,6,699,186,0,0,0,0
3,13,6,4700,7,704,100,-2,18,0,0
3,13,6,4700,20,2,0,0,18,0,0
3,13,6,4700,27,4,0,0,18,0,0
3,13,6,4710,7,704,100,-2,19,0,0
3,13,6,4710,20,2,0,0,19,0,0
3,13,6,4710,27,4,0,0,19,0,0
3,13,6,4720,7,704,100,-2,10,0,0
3,13,6,4720,20,2,0,0,10,0,0
3,13,6,4720,27,4,0,0,10,0,0
3,13,6,4720,33,396,0,0,10,0,0
3,13,6,4720,45,620,0,0,10,0,0
3,13,6,4724,6,699,186,0,0,0,0
3,13,6,4724,10,699,114,0,0,0,0
3,13,6,4724,10,699,138,0,0,0,0
3,13,6,4724,10,699,162,0,0,0,0
3,13,6,4752,6,699,114,0,0,0,0
3,13,6,4752,6,699,138,0,0,0,0
3,13,6,4752,6,699,162,0,0,0,0
3,13,6,4752,6,699,186,0,0,0,0
3,13,6,4780,7,704,140,-2,13,0,0
3,13,6,4780,20,2,0,0,13,0,0
3,13,6,4780,27,4,0,0,13,0,0
3,13,6,4790,7,704,140,-2,14,0,0
3,13,6,4790,20,2,0,0,14,0,0
3,13,6,4790,27,4,0,0,14,0,0
3,13,6,4800,7,704,140,-2,15,0,0
3,13,6,4800,20,2,0,0,15,0,0
3,13,6,4800,27,4,0,0,15,0,0
3,13,6,4810,7,704,140,-2,16,0,0
3,13,6,4810,20,2,0,0,16,0,0
3,13,6,4810,27,4,0,0,16,0,0
3,13,6,4820,7,704,140,-2,17,0,0
3,13,6,4820,20,2,0,0,17,0,0
3,13,6,4820,27,4,0,0,17,0,0
3,13,6,4820,33,396,0,0,17,0,0
3,13,6,4820,45,602,0,0,17,0,0
3,13,6,4999,41,0,0,0,0,0,0
3,13,6,5000,15,708,-20,0,10,0,0
3,13,6,5000,15,708,10,0,1,0,0
3,13,6,5000,15,708,40,0,2,0,0
3,13,6,5000,15,708,70,0,3,0,0
3,13,6,5000,15,708,100,0,4,0,0
3,13,6,5000,15,708,130,0,5,0,0
3,13,6,5000,15,708,160,0,6,0,0
3,13,6,5000,15,708,190,0,7,0,0
3,13,6,5000,15,708,220,0,8,0,0
3,13,6,5000,15,708,250,0,9,0,0
3,13,6,5000,16,2,30,0,0,0,0
3,13,6,5000,57,8000,0,0,0,0,0
3,13,6,5020,10,737,68,0,254,-70,0
3,13,6,5020,10,738,92,0,254,-70,0
3,13,6,5020,10,737,195,0,254,-70,0
3,13,6,5020,10,738,219,0,254,-70,0
3,13,6,5020,10,737,131,0,254,-40,0
3,13,6,5020,10,738,155,0,254,-40,0
3,13,6,5020,10,735,96,0,141,0,0
3,13,6,5020,10,736,192,0,42,0,0
3,13,6,5020,36,0,0,0,0,0,0
3,13,6,5020,49,124,168,19,254,-28,-2
3,13,6,5020,49,126,192,19,42,-28,60
3,13,6,5020,49,39,60,19,254,-84,-2
3,13,6,5020,49,41,84,19,254,-84,-2
3,13,6,5020,49,43,108,19,254,-84,-2
3,13,6,5020,49,45,132,19,254,-84,-2
3,13,6,5020,49,47,156,19,254,-84,-2
3,13,6,5020,49,49,180,19,254,-84,-2
3,13,6,5020,49,51,204,19,254,-84,-2
3,13,6,5020,49,53,228,19,254,-84,-2
3,13,6,5020,49,77,60,19,254,-56,-2
3,13,6,5020,49,79,84,19,254,-56,-2
3,13,6,5020,49,81,108,19,254,-56,-2
3,13,6,5020,49,83,132,19,254,-56,-2
3,13,6,5020,49,85,156,19,254,-56,-2
3,13,6,5020,49,87,180,19,254,-56,-2
3,13,6,5020,49,89,204,19,254,-56,-2
3,13,6,5020,49,91,228,19,254,-56,-2
3,13,6,5020,49,118,96,19,141,-28,60
3,13,6,5020,49,120,120,19,254,-28,-2
3,13,6,5020,49,122,144,19,254,-28,-2
3,13,6,5048,52,1,60,19,254,-84,-2
3,13,6,5048,52,3,84,19,254,-84,-2
3,13,6,5048,52,5,108,19,254,-84,-2
3,13,6,5048,52,7,132,19,254,-84,-2
3,13,6,5048,52,9,156,19,254,-84,-2
3,13,6,5048,52,11,180,19,254,-84,-2
3,13,6,5048,52,13,204,19,254,-84,-2
3,13,6,5048,52,15,228,19,254,-84,-2
3,13,6,5065,19,0,0,0,1,0,0
3,13,6,5065,19,0,0,0,2,0,0
3,13,6,5065,19,0,0,0,3,0,0
3,13,6,5065,19,0,0,0,4,0,0
3,13,6,5065,19,0,0,0,5,0,0
3,13,6,5065,19,0,0,0,6,0,0
3,13,6,5065,19,0,0,0,7,0,0
3,13,6,5065,19,0,0,0,8,0,0
3,13,6,5065,19,0,0,0,9,0,0
3,13,6,5065,19,0,0,0,10,0,0
3,13,6,5090,25,254,0,0,254,0,0
3,13,6,5090,79,254,0,0,0,0,0
3,13,6,5120,25,254,0,0,254,0,0
3,13,6,5150,19,0,-1,0,254,0,0
3,13,6,5150,19,0,-1,0,141,0,0
3,13,6,5150,19,0,-1,0,42,0,0
3,13,6,5150,25,254,0,0,254,0,0
3,13,6,5160,20,-3,0,0,254,0,0
3,13,6,5160,20,-3,0,0,141,0,0
3,13,6,5160,20,-3,0,0,42,0,0
3,13,6,5180,20,3,0,0,254,0,0
3,13,6,5180,20,3,0,0,141,0,0
3,13,6,5180,20,3,0,0,42,0,0
3,13,6,5180,25,254,0,0,254,0,0
3,13,6,5210,25,254,0,0,254,0,0
3,13,6,5220,20,0,0,0,254,0,0
3,13,6,5220,20,0,0,0,141,0,0
3,13,6,5220,20,0,0,0,42,0,0
3,13,6,5230,20,-3,0,0,254,0,0
3,13,6,5230,20,-3,0,0,141,0,0
3,13,6,5230,20,-3,0,0,42,0,0
3,13,6,5270,20,3,0,0,254,0,0
3,13,6,5270,20,3,0,0,141,0,0
3,13,6,5270,20,3,0,0,42,0,0
3,13,6,5300,19,0,2,0,1,0,0
3,13,6,5300,19,0,2,0,10,0,0
3,13,6,5300,20,-3,0,0,42,0,0
3,13,6,5300,20,-3,0,0,254,0,0
3,13,6,5300,20,-3,0,0,141,0,0
3,13,6,5320,19,0,2,0,2,0,0
3,13,6,5320,19,0,2,0,9,0,0
3,13,6,5320,20,3,0,0,141,0,0
3,13,6,5320,20,3,0,0,42,0,0
3,13,6,5320,20,3,0,0,254,0,0
3,13,6,5340,19,0,2,0,3,0,0
3,13,6,5340,19,0,2,0,8,0,0
3,13,6,5340,20,-3,0,0,254,0,0
3,13,6,5340,20,-3,0,0,141,0,0
3,13,6,5340,20,-3,0,0,42,0,0
3,13,6,5360,19,0,2,0,4,0,0
3,13,6,5360,19,0,2,0,7,0,0
3,13,6,5370,20,3,0,0,42,0,0
3,13,6,5370,20,3,0,0,254,0,0
3,13,6,5370,20,3,0,0,141,0,0
3,13,6,5380,19,0,2,0,5,0,0
3,13,6,5380,19,0,2,0,6,0,0
3,13,6,5390,20,-3,0,0,141,0,0
3,13,6,5390,20,-3,0,0,42,0,0
3,13,6,5390,20,-3,0,0,254,0,0
3,13,6,5400,15,707,-24,0,11,120,0
3,13,6,5400,15,707,278,0,12,120,0
3,13,6,5400,15,711,100,0,19,40,0
3,13,6,5400,15,712,124,0,19,40,0
3,13,6,5400,19,2,0,0,11,0,0
3,13,6,5400,19,-2,0,0,12,0,0
3,13,6,5400,20,3,0,0,141,0,0
3,13,6,5400,20,3,0,0,42,0,0
3,13,6,5400,20,3,0,0,254,0,0
3,13,6,5420,15,707,-24,0,13,120,0
3,13,6,5420,15,707,278,0,14,120,0
3,13,6,5420,19,2,0,0,13,0,0
3,13,6,5420,19,-2,0,0,14,0,0
3,13,6,5420,19,0,-8,0,19,0,0
3,13,6,5430,20,-3,0,0,254,0,0
3,13,6,5430,20,-3,0,0,141,0,0
3,13,6,5430,20,-3,0,0,42,0,0
3,13,6,5440,15,707,278,0,16,120,0
3,13,6,5440,15,707,-24,0,15,120,0
3,13,6,5440,15,719,90,0,18,0,0
3,13,6,5440,15,720,114,0,18,0,0
3,13,6,5440,15,721,138,0,18,0,0
3,13,6,5440,15,716,90,0,18,-24,0
3,13,6,5440,15,717,114,0,18,-24,0
3,13,6,5440,15,718,138,0,18,-24,0
3,13,6,5440,15,716,90,0,18,-48,0
3,13,6,5440,15,717,114,0,18,-48,0
3,13,6,5440,15,718,138,0,18,-48,0
3,13,6,5440,15,716,90,0,18,-72,0
3,13,6,5440,15,717,114,0,18,-72,0
3,13,6,5440,15,718,138,0,18,-72,0
3,13,6,5440,19,-2,0,0,16,0,0
3,13,6,5440,19,2,0,0,15,0,0
3,13,6,5446,15,716,90,0,18,-72,0
3,13,6,5446,15,717,114,0,18,-72,0
3,13,6,5446,15,718,138,0,18,-72,0
3,13,6,5452,15,713,90,0,18,-72,0
3,13,6,5452,15,714,114,0,18,-72,0
3,13,6,5452,15,715,138,0,18,-72,0
3,13,6,5460,15,707,278,0,10,120,0
3,13,6,5460,15,707,-24,0,17,120,0
3,13,6,5460,19,-2,0,0,10,0,0
3,13,6,5460,19,2,0,0,17,0,0
3,13,6,5460,20,3,0,0,42,0,0
3,13,6,5460,20,3,0,0,254,0,0
3,13,6,5460,20,3,0,0,141,0,0
3,13,6,5465,19,0,0,0,11,0,0
3,13,6,5465,19,0,0,0,15,0,0
3,13,6,5465,19,0,0,0,12,0,0
3,13,6,5465,19,0,0,0,14,0,0
3,13,6,5465,19,0,0,0,16,0,0
3,13,6,5465,19,0,0,0,13,0,0
3,13,6,5470,19,0,0,0,10,0,0
3,13,6,5470,19,0,0,0,17,0,0
3,13,6,5480,20,-3,0,0,141,0,0
3,13,6,5480,20,-3,0,0,42,0,0
3,13,6,5480,20,-3,0,0,254,0,0
3,13,6,5500,20,0,0,0,141,0,0
3,13,6,5500,20,0,0,0,42,0,0
3,13,6,5500,20,0,0,0,254,0,0
3,13,6,5520,20,3,0,0,141,0,0
3,13,6,5520,20,3,0,0,42,0,0
3,13,6,5520,20,3,0,0,254,0,0
3,13,6,5540,20,0,0,0,141,0,0
3,13,6,5540,20,0,0,0,42,0,0
3,13,6,5540,20,0,0,0,254,0,0
3,13,6,5550,20,-3,0,0,141,0,0
3,13,6,5550,20,-3,0,0,42,0,0
3,13,6,5550,20,-3,0,0,254,0,0
3,13,6,5560,19,0,2,0,12,0,0
3,13,6,5560,19,0,2,0,11,0,0
3,13,6,5570,20,3,0,0,254,0,0
3,13,6,5570,20,3,0,0,141,0,0
3,13,6,5570,20,3,0,0,42,0,0
3,13,6,5580,19,0,2,0,14,0,0
3,13,6,5580,19,0,2,0,13,0,0
3,13,6,5580,25,254,0,0,254,0,0
3,13,6,5590,19,0,-1,0,254,0,0
3,13,6,5590,19,0,-1,0,141,0,0
3,13,6,5590,19,0,-1,0,42,0,0
3,13,6,5590,20,0,0,0,254,0,0
3,13,6,5590,20,0,0,0,141,0,0
3,13,6,5590,20,0,0,0,42,0,0
3,13,6,5600,2,0,0,0,0,0,0
3,13,6,5600,15,711,150,0,19,40,0
3,13,6,5600,15,712,174,0,19,40,0
3,13,6,5600,19,0,0,0,42,0,0
3,13,6,5600,19,0,2,0,16,0,0
3,13,6,5600,19,0,2,0,15,0,0
3,13,6,5600,19,0,0,0,254,0,0
3,13,6,5600,19,0,0,0,141,0,0
3,13,6,5600,20,0,16,0,42,0,0
3,13,6,5600,20,0,16,0,254,0,0
3,13,6,5600,20,0,16,0,141,0,0
3,13,6,5600,53,0,0,0,0,0,0
3,13,6,5620,19,0,2,0,10,0,0
3,13,6,5620,19,0,2,0,17,0,0
3,13,6,5620,19,0,-8,0,19,0,0
3,13,6,5630,20,-6,-16,0,254,0,0
3,13,6,5630,20,-6,-16,0,141,0,0
3,13,6,5630,20,-6,-16,0,42,0,0
3,13,6,5640,15,719,140,0,18,0,0
3,13,6,5640,15,720,164,0,18,0,0
3,13,6,5640,15,721,188,0,18,0,0
3,13,6,5640,15,716,140,0,18,-24,0
3,13,6,5640,15,717,164,0,18,-24,0
3,13,6,5640,15,718,188,0,18,-24,0
3,13,6,5640,15,716,140,0,18,-48,0
3,13,6,5640,15,717,164,0,18,-48,0
3,13,6,5640,15,718,188,0,18,-48,0
3,13,6,5640,15,716,140,0,18,-72,0
3,13,6,5640,15,717,164,0,18,-72,0
3,13,6,5640,15,718,188,0,18,-72,0
3,13,6,5646,15,716,140,0,18,-72,0
3,13,6,5646,15,717,164,0,18,-72,0
3,13,6,5646,15,718,188,0,18,-72,0
3,13,6,5650,7,711,80,0,19,40,0
3,13,6,5650,7,712,104,0,19,40,0
3,13,6,5652,15,715,188,0,18,-72,0
3,13,6,5652,15,713,140,0,18,-72,0
3,13,6,5652,15,714,164,0,18,-72,0
3,13,6,5660,20,6,-16,0,42,0,0
3,13,6,5660,20,6,-16,0,254,0,0
3,13,6,5660,20,6,-16,0,141,0,0
3,13,6,5670,19,0,-8,0,19,0,0
3,13,6,5690,7,719,70,0,18,0,0
3,13,6,5690,7,720,94,0,18,0,0
3,13,6,5690,7,721,118,0,18,0,0
3,13,6,5690,7,716,70,0,18,-24,0
3,13,6,5690,7,717,94,0,18,-24,0
3,13,6,5690,7,718,118,0,18,-24,0
3,13,6,5690,7,716,70,0,18,-48,0
3,13,6,5690,7,717,94,0,18,-48,0
3,13,6,5690,7,718,118,0,18,-48,0
3,13,6,5690,7,716,70,0,18,-72,0
3,13,6,5690,7,717,94,0,18,-72,0
3,13,6,5690,7,718,118,0,18,-72,0
3,13,6,5690,20,6,16,0,254,0,0
3,13,6,5690,20,6,16,0,141,0,0
3,13,6,5690,20,6,16,0,42,0,0
3,13,6,5696,7,716,70,0,18,-72,0
3,13,6,5696,7,717,94,0,18,-72,0
3,13,6,5696,7,718,118,0,18,-72,0
3,13,6,5700,15,711,20,0,19,40,0
3,13,6,5700,15,712,44,0,19,40,0
3,13,6,5702,7,715,118,0,18,-72,0
3,13,6,5702,7,713,70,0,18,-72,0
3,13,6,5702,7,714,94,0,18,-72,0
3,13,6,5720,19,0,-8,0,19,0,0
3,13,6,5720,20,-6,0,0,254,0,0
3,13,6,5720,20,-6,0,0,141,0,0
3,13,6,5720,20,-6,0,0,42,0,0
3,13,6,5740,15,719,10,0,18,0,0
3,13,6,5740,15,720,34,0,18,0,0
3,13,6,5740,15,721,58,0,18,0,0
3,13,6,5740,15,716,10,0,18,-24,0
3,13,6,5740,15,717,34,0,18,-24,0
3,13,6,5740,15,718,58,0,18,-24,0
3,13,6,5740,15,716,10,0,18,-48,0
3,13,6,5740,15,717,34,0,18,-48,0
3,13,6,5740,15,718,58,0,18,-48,0
3,13,6,5740,15,716,10,0,18,-72,0
3,13,6,5740,15,717,34,0,18,-72,0
3,13,6,5740,15,718,58,0,18,-72,0
3,13,6,5746,15,716,10,0,18,-72,0
3,13,6,5746,15,717,34,0,18,-72,0
3,13,6,5746,15,718,58,0,18,-72,0
3,13,6,5750,7,711,180,0,19,40,0
3,13,6,5750,7,712,204,0,19,40,0
3,13,6,5750,20,0,16,0,42,0,0
3,13,6,5750,20,0,16,0,254,0,0
3,13,6,5750,20,0,16,0,141,0,0
3,13,6,5752,15,715,58,0,18,-72,0
3,13,6,5752,15,713,10,0,18,-72,0
3,13,6,5752,15,714,34,0,18,-72,0
3,13,6,5770,19,0,-8,0,19,0,0
3,13,6,5780,20,-6,-16,0,254,0,0
3,13,6,5780,20,-6,-16,0,141,0,0
3,13,6,5780,20,-6,-16,0,42,0,0
3,13,6,5790,7,719,170,0,18,0,0
3,13,6,5790,7,720,194,0,18,0,0
3,13,6,5790,7,721,218,0,18,0,0
3,13,6,5790,7,716,170,0,18,-24,0
3,13,6,5790,7,717,194,0,18,-24,0
3,13,6,5790,7,718,218,0,18,-24,0
3,13,6,5790,7,716,170,0,18,-48,0
3,13,6,5790,7,717,194,0,18,-48,0
3,13,6,5790,7,718,218,0,18,-48,0
3,13,6,5790,7,716,170,0,18,-72,0
3,13,6,5790,7,717,194,0,18,-72,0
3,13,6,5790,7,718,218,0,18,-72,0
3,13,6,5796,7,716,170,0,18,-72,0
3,13,6,5796,7,717,194,0,18,-72,0
3,13,6,5796,7,718,218,0,18,-72,0
3,13,6,5800,15,707,-24,0,11,120,0
3,13,6,5800,15,707,278,0,12,120,0
3,13,6,5800,15,711,220,0,19,40,0
3,13,6,5800,15,712,244,0,19,40,0
3,13,6,5800,19,2,0,0,11,0,0
3,13,6,5800,19,-2,0,0,12,0,0
3,13,6,5802,7,715,218,0,18,-72,0
3,13,6,5802,7,713,170,0,18,-72,0
3,13,6,5802,7,714,194,0,18,-72,0
3,13,6,5810,20,6,-16,0,254,0,0
3,13,6,5810,20,6,-16,0,141,0,0
3,13,6,5810,20,6,-16,0,42,0,0
3,13,6,5820,15,707,278,0,14,120,0
3,13,6,5820,15,707,-24,0,13,120,0
3,13,6,5820,19,-2,0,0,14,0,0
3,13,6,5820,19,2,0,0,13,0,0
3,13,6,5820,19,0,-8,0,19,0,0
3,13,6,5840,15,707,-24,0,15,120,0
3,13,6,5840,15,707,278,0,16,120,0
3,13,6,5840,15,719,210,0,18,0,0
3,13,6,5840,15,720,234,0,18,0,0
3,13,6,5840,15,721,258,0,18,0,0
3,13,6,5840,15,716,210,0,18,-24,0
3,13,6,5840,15,717,234,0,18,-24,0
3,13,6,5840,15,718,258,0,18,-24,0
3,13,6,5840,15,716,210,0,18,-48,0
3,13,6,5840,15,717,234,0,18,-48,0
3,13,6,5840,15,718,258,0,18,-48,0
3,13,6,5840,15,716,210,0,18,-72,0
3,13,6,5840,15,717,234,0,18,-72,0
3,13,6,5840,15,718,258,0,18,-72,0
3,13,6,5840,19,2,0,0,15,0,0
3,13,6,5840,19,-2,0,0,16,0,0
3,13,6,5840,20,6,16,0,254,0,0
3,13,6,5840,20,6,16,0,141,0,0
3,13,6,5840,20,6,16,0,42,0,0
3,13,6,5846,15,716,210,0,18,-72,0
3,13,6,5846,15,717,234,0,18,-72,0
3,13,6,5846,15,718,258,0,18,-72,0
3,13,6,5850,7,711,100,0,19,40,0
3,13,6,5850,7,712,124,0,19,40,0
3,13,6,5852,15,715,258,0,18,-72,0
3,13,6,5852,15,713,210,0,18,-72,0
3,13,6,5852,15,714,234,0,18,-72,0
3,13,6,5860,15,707,-24,0,17,120,0
3,13,6,5860,15,707,278,0,10,120,0
3,13,6,5860,19,2,0,0,17,0,0
3,13,6,5860,19,-2,0,0,10,0,0
3,13,6,5865,19,0,0,0,13,0,0
3,13,6,5865,19,0,0,0,11,0,0
3,13,6,5865,19,0,0,0,15,0,0
3,13,6,5865,19,0,0,0,12,0,0
3,13,6,5865,19,0,0,0,14,0,0
3,13,6,5865,19,0,0,0,16,0,0
3,13,6,5870,19,0,0,0,17,0,0
3,13,6,5870,19,0,0,0,10,0,0
3,13,6,5870,19,0,-8,0,19,0,0
3,13,6,5870,20,-6,0,0,254,0,0
3,13,6,5870,20,-6,0,0,141,0,0
3,13,6,5870,20,-6,0,0,42,0,0
3,13,6,5890,7,719,90,0,18,0,0
3,13,6,5890,7,720,114,0,18,0,0
3,13,6,5890,7,721,138,0,18,0,0
3,13,6,5890,7,716,90,0,18,-24,0
3,13,6,5890,7,717,114,0,18,-24,0
3,13,6,5890,7,718,138,0,18,-24,0
3,13,6,5890,7,716,90,0,18,-48,0
3,13,6,5890,7,717,114,0,18,-48,0
3,13,6,5890,7,718,138,0,18,-48,0
3,13,6,5890,7,716,90,0,18,-72,0
3,13,6,5890,7,717,114,0,18,-72,0
3,13,6,5890,7,718,138,0,18,-72,0
3,13,6,5896,7,716,90,0,18,-72,0
3,13,6,5896,7,717,114,0,18,-72,0
3,13,6,5896,7,718,138,0,18,-72,0
3,13,6,5900,15,711,70,0,19,40,0
3,13,6,5900,15,712,94,0,19,40,0
3,13,6,5900,19,0,2,0,15,0,0
3,13,6,5900,19,0,2,0,16,0,0
3,13,6,5900,20,-6,0,0,141,0,0
3,13,6,5900,20,-6,0,0,42,0,0
3,13,6,5900,20,-6,0,0,254,0,0
3,13,6,5902,7,715,138,0,18,-72,0
3,13,6,5902,7,713,90,0,18,-72,0
3,13,6,5902,7,714,114,0,18,-72,0
3,13,6,5920,19,0,2,0,10,0,0
3,13,6,5920,19,0,2,0,17,0,0
3,13,6,5920,19,0,-8,0,19,0,0
3,13,6,5920,20,0,0,0,141,0,0
3,13,6,5920,20,0,0,0,42,0,0
3,13,6,5920,20,0,0,0,254,0,0
3,13,6,5930,20,6,0,0,141,0,0
3,13,6,5930,20,6,0,0,42,0,0
3,13,6,5930,20,6,0,0,254,0,0
3,13,6,5940,15,719,60,0,18,0,0
3,13,6,5940,15,720,84,0,18,0,0
3,13,6,5940,15,721,108,0,18,0,0
3,13,6,5940,15,716,60,0,18,-24,0
3,13,6,5940,15,717,84,0,18,-24,0
3,13,6,5940,15,718,108,0,18,-24,0
3,13,6,5940,15,716,60,0,18,-48,0
3,13,6,5940,15,717,84,0,18,-48,0
3,13,6,5940,15,718,108,0,18,-48,0
3,13,6,5940,15,716,60,0,18,-72,0
3,13,6,5940,15,717,84,0,18,-72,0
3,13,6,5940,15,718,108,0,18,-72,0
3,13,6,5946,15,716,60,0,18,-72,0
3,13,6,5946,15,717,84,0,18,-72,0
3,13,6,5946,15,718,108,0,18,-72,0
3,13,6,5950,7,711,180,0,19,40,0
3,13,6,5950,7,712,204,0,19,40,0
3,13,6,5950,20,0,0,0,254,0,0
3,13,6,5950,20,0,0,0,141,0,0
3,13,6,5950,20,0,0,0,42,0,0
3,13,6,5952,15,715,108,0,18,-72,0
3,13,6,5952,15,713,60,0,18,-72,0
3,13,6,5952,15,714,84,0,18,-72,0
3,13,6,5960,19,0,2,0,11,0,0
3,13,6,5960,19,0,2,0,12,0,0
3,13,6,5960,20,0,16,0,42,0,0
3,13,6,5960,20,0,16,0,254,0,0
3,13,6,5960,20,0,16,0,141,0,0
3,13,6,5970,19,0,-8,0,19,0,0
3,13,6,5980,19,0,2,0,14,0,0
3,13,6,5980,19,0,2,0,13,0,0
3,13,6,5990,7,719,170,0,18,0,0
3,13,6,5990,7,720,194,0,18,0,0
3,13,6,5990,7,721,218,0,18,0,0
3,13,6,5990,7,716,170,0,18,-24,0
3,13,6,5990,7,717,194,0,18,-24,0
3,13,6,5990,7,718,218,0,18,-24,0
3,13,6,5990,7,716,170,0,18,-48,0
